Good Hotel	80
German Efficency	100
50th Birthday - Group of 16	100
A home away from home	100
Pleasant stay	80
Good	75
Excellent	84
Another fantastic holiday!	100
Comfort staying	79
Newmarket Holidays have a lot to answer for	20
Perfect place near Heathrow, easy to reach by public transport	100
Good value for money	83
BEST ONE YET	92
Travelodge Hobart	40
Great hotel	100
Excellent	88
Exceptional	100
Clean comfy lodging close to Co. Monument	100
Just OK	53
Disappointed	38
Good location	79
book a breakfast inclusive rate and take your own pillows!	67
nice stay	96
Exceptional	100
It did the job OK	71
A wonderful hotel/family experience in the wilds of the beautiful Dingle peninsula.	88
Return visitor brings newbie, definitely going back	80
Wonderful	92
Could do better	63
Very Good	83
great hotel	83
Perfectly located close to Spark Arena for events	100
Very good	80
The best view in town	96
Good choice	92
Very dissapointed. Sunday 2nd July 2017	40
Pleasant	67
Great hotel if you don't want to pay Venice prices	83
Good stay - nothing exceptional	75
Fair	54
Fabulous & quiet boutique hotel in Barcelona	96
But was very clean	58
Convenient location	83
Very Good	83
Fair	54
Over priced & old facility attempting to provide value with food & customer service	58
Good hotel - nice stay	80
End of a three section trip	80
A Nice Get-away from Las Vegas.	100
Excellent Value. Great Room.	100
Pleasant	63
Delightful inn!	100
Great hotel	100
Great stay at Doubletree By Hilton.	80
Great spot!	100
My 4th of july weejend with my kids.	100
Awesome service	100
Lovely stay.	85
plan better	67
Conveniently positioned opposite the sea	60
Everything was fine except spooky at night	79
Great for a melbourne weekend getaway	96
Dont even bother with the breakfast	67
Wonderful Family Holiday	100
Great spot!	100
Very Good	83
Exceptional	100
Don't stay here	54
A wonderful way to experience Lake Como, close to Como with the best views!	88
Exceptional	96
Spend the extra $$ and stay at Disney!	38
Afternoon Tea	100
Hotel is located in a good area	60
Avoid if possible	46
Nice hotel .. but 'sunlounger reserving' ruined it for us	60
Very Good	83
Very Good	83
Large rooms	80
Disappointing	46
Good	79
Very noisy and poor quality	33
very good place and service.	100
Great Hotel	96
excellent hotel and location	96
Lovely place to stay	88
Excellent	88
Great place for the money	88
Feedback	100
Great value and comfy, with easy access from M4 to park and then quick journey on tube to centre.	88
Spacious but...	79
Winter safari	100
Fabulous	100
Comfortable and nice Area	100
NEVER GO HERE UNLESS YOU WANT TO FEEL INSULTED	25
Wonderful	100
Lovely location	60
Pleasant	67
More than good price	96
Exceptional	96
Fantastic	100
Excellent Location and Wonderful Staff	100
Fun stay with family	100
Very Poor	25
Really nice stay	92
Beautiful Apartment	100
Hotel Blah Customer Service GREAT	60
Poor Service, Poor Food, Poor Stomach!	20
Awesome	100
Great location and service, rundown	67
One of the most beautiful hotels I have stayed in.	100
Exceptional	100
It was pretty sweet.	100
Amazing Hotel Genuine 5 star plys	100
Very Good	83
A good boutique hotel near Asoke BTS	80
Quiet parador in good location	80
Mr and Mrs Gomez.	100
Clean room, friendly staff, great location and value	96
Good	71
Fantastic Stay Can't Wait to Return	100
Value for money	75
Noisy bathroom door	100
Very Good	83
Total chill out	100
My Alcudia Stay	80
Would stay there again & recommended this to a friend	100
Awesome hotel with amazing staff!	100
For the money, it was probably alright	75
Excellent price, style, our friendly home away from home...	100
Small, traditional hotel in an excellent location.	71
AMAZING!!!	100
Our last trip to Menorca	100
Pretty Shabby	40
Nice Location	100
Amazing place to stay	100
Nice Stay	80
needs work in the halls but otherwise a great stay	88
Right near everything	100
Ok if you get a good rate	54
Not what we are use to in a bad way.	42
Pleasant	67
Central location, clean & friendly	79
Good	79
Nice stay in Ollantaytambo	88
Helpful Front Desk Staff but Infelxible for Family	48
Great Stay at Lodge at Ventana Canyon	100
Lovely setting, bit tired	80
A great getaway hideaway	96
The stay was good but it can be better if additional facilities are added in the room	58
Loveable property	100
Exceptional	96
Satisfactory stay	60
Disappointing stay	20
Great hotel, convenient location	100
Great weekend in Porec :)	92
It was really worth!!	80
Good	71
Adequate	80
Clean place, staff isn't very welcoming.	63
Poor	38
Amazing cocktails & waiter	100
Wonderful	92
Came for softball tournament-stayed for fun	100
Excellent to start with but upon cleaning disappointed	75
Extra charge to use the kitchen	46
A great place to stay in the beautiful Montecatini	100
Very Poor	25
Not a good place to be in	20
Fourth Time here -- 5th already booked	100
Our summer camp layover	100
3 nights 4 days at pune....	80
lovely family staycation....	80
APART FROM LOCATION NOT RECOMMENDED	46
Great place to stay between Salzburg and Berchtesgaden.	96
Good value	96
An older hotel in great location	80
Not worth the money	50
Holiday	100
Exceptional	100
Do Not book there	25
Great all round	100
Excellent	88
Basic but ok when everything else is booked	46
Great location for running around town.	75
Great place to stay!	100
Lovely classic Hilton hotel in plain center	100
Not good	63
Best in Reno	100
Non Smoking Roo	20
At least the staff was friendly	38
Excellent	88
Fine for the night before a flight.  Staff knowledgeable and helpful.	83
Central location	100
Excellent value for money	92
Value for money,clean and comfortable.We were made to feel welcome.	96
Great break	100
Anniversary Night	60
Great location, great room!	88
Good	70
The Hotel past one´s prime.	42
Fair	50
Fair and worth the money you pay	75
The receptionists are such a liars we had to move out of the hotel in an hour after check-in	20
Kreativ Dental	40
Pleasant	67
Very Good	83
Fine for short stays	63
Low budget but shabby	54
Awesome Hotel!	100
Views	67
Fab hotel	79
Comfy cosy and a very happy experience THANK YOU!!!	100
Very nice hotel and close to many restaurants	100
Adequate place to stay	79
Exceptional	100
A+++ recommended place to stay	100
Best place to stay near MIA!	100
Our stay in July 2017	100
Lovely stay in beautiful Cala gonone	75
Decent place in a great location.	79
Just not the same Feel about it!	60
Great hotel with wonderful amenities.	80
Was a great trip for my Birthday!!	100
Excellent	88
UP is certainly up!	100
Just what you need to spend a quiet night	70
Don't go to this place	33
Exceptional	100
Historical experience	80
Above and Beyond	100
Great Roman stay	92
London mini-break	71
A memorable stay	100
Good	71
I will never stay there again.	25
Excellent Stay	100
Wonderful	92
Okay	58
Exceptional	100
Okay type hotel with very poor facilities	44
Heritage supreme	96
Good facilities,clean rooms	80
Excellent	88
Nice place nice people	80
Almost perfect	100
Good	79
Great launch pad.	80
Exceptional Hotel	100
Great location	100
Wonderful base	100
Poor poor service	20
Perfect location, with friendly, helpful staff.	100
by the sea, lovely pool, staff service and food average	80
Don't stay here.  Cheap isn't good.	33
Met my expectations. Safe, reliable, clean and close to great tourist sites for easy travel.	100
Exceptional	100
I would retire here!	60
Exceptional	96
Disappointing	60
Not a good experience boutique hotel?	58
Excellent	88
Fair	54
Great service and nice hotel.	96
its alright, think they are trying hard bless them	71
Okay	58
fast visit	67
Classic Roman decor.	80
Great stay .	100
Wonderful	92
Great location & clean room	80
Great city hotel	80
Cost-effective	79
Average stay	71
Exceptional	96
Average hotel in beautiful location	60
Practically Perfect in Every Way	100
Very s	100
Value for money, not far from the central	79
Pleasant	67
Amazing hotel & great location	100
Exceptional	100
Perfect for family vacation	96
Very Good	83
Excellent spa, avoid the carvery.	88
Quick getaway	60
First Class.	100
Quaint early 19th century building.	75
Luxury accommodations with excellent guest services	100
Value for money.	80
Relaxing	88
Ok.	63
Wonderful	92
OK but not inspiring.	64
Okay	58
Perfect location, wonderful service.	100
Fantastic hotel	100
1 night stay perfect location and lovely hotel	100
Spotless and welcoming as ever	100
Value for your money.	58
Exceptional	100
All good	100
A Cozy and Warmhearted Family Retreat	88
Nice family-friendly resort right on the beach	80
Really Nice and Comfortable	92
Didn't meet expectations	58
Excellent property poor staff	71
Fantastic hotel with super friendly staff	100
Good trip!	100
Nice hotel by the ocean	60
Very enjoyable stay.	100
Great location with modern rooms	88
Disappointing	46
Good	79
Very Beautiful	100
Apex London Wall - highly recommended!	96
Exceptional	100
Clean, good location, wonderful service	100
Alton towers	80
Wonderful holiday	80
an adequate stay	50
Good experience	100
Not worth the money	42
a Cool Place	100
Loews review	80
Very nice place	100
Super!	100
Extemely Amazing... Highly Recommendable	100
Good	71
Huge room, great location	100
Poor	38
Never a 5 Star Hotel	54
Good	79
worth it	75
Perfect place	100
Can't wait to return	100
Great value and a nice place to stay	100
Nice Hotel ... I liked the layout	100
Great hotel stylish building!	80
Good	71
GREAT	100
Great location for the price.	60
Very helpful and welcoming personnel!	88
So so	71
Exceptional	96
Terrible	30
Relaxing Goa ...	100
Good location for centre Riems	75
Comfortable, well-appointed waterfront hotel close to the train station and the Rialto Bridge	80
Awesome!!!	100
Good motel to sleep. Don't expect anything else.	54
Perfect size family hotel	100
Exceptional	100
Good	75
Exceptional	100
Gorgeous hotel	100
Good	79
Good Base for a short stay.	67
Authentic hotel in the heart of everything	100
Good	75
Wonderful	92
Exceptional	100
Zero fault	100
Great location but needs air conditioning if it's hot out	79
Would not stay again at this rate	33
47th Wedding Anniversary Celebration	100
Gorgeous hotel	100
Good a short term stay	83
Okay but not great	58
Great night at the kelvin	92
Not directly near the coast, but close enough	71
Best place in town	100
My entire wedding party stayed here...GREAT DECISION!	100
Geweldig hotel	80
Exceptional	96
I was disappointed	60
Good value for one night stay	100
Very friendly staff and great breakfast	100
Okay,not stellar	60
Dissappontting	58
Great place in the middle of Florence	88
Very convenient location.	60
Celebrate Thai new year here	100
All in all, a great experience!	96
5 star facilities, 2 star service	80
It's ok, nice location, good for Mallory Park race circuit, good value but has its faults	67
Great choice to stay in Rome!	100
Reasonably good value	75
Well located, clean and central.	80
Very Good	83
Affordable overnight stay	83
Wonderful!	100
Excellent hotel in a very beautiful setting	100
Good location...nice building but just needs some love!	46
Good	79
Service is not good.	71
Comfortable pet friendly place	80
The best hotel so far	100
Peter would be impressed in the main	92
My home of Bangkok	100
Good quiet inexpensive hotel	80
Overall it was a	96
Our wedding trip	100
Excellent Stay	100
best place for your family relax	80
Birmingham - Great City Break with something for everyone.	75
Great value and adequate room for many people	88
Very Good	83
Very Relaxing and outstanding place..	80
Brilliant staff.  Helpful, friendly, polite	100
Pleasant	67
Wedding weekend	100
Central location. Great staff.	90
Quiet and comfortabel	88
Excelent	100
Pleasant	63
Great stay, as expected.	100
Not as nice as advertised	40
Facilities excellent, service hit-and-miss	80
Comfortable, clean rooms.  Would have liked a tub instead of just a showe.	79
good for one night rest but nothing else to do	71
It was all about location.  Will use it again soon. Already booked.	88
Good	75
Best value for money	100
Alright for a one night stay	58
Nice relaxing hotel, in a quiet area	80
Not safe for little ones	29
Excellent stay in Hyatt Regency Mexico DF	100
Luxury Beach Hotel Holiday	100
Good	75
Family Girls Vaca	40
Greatest holiday.	100
Excellent, above and beyond with helpfulness	100
Exceptional	96
home to Art and design fans	83
Close to metro, comfortable, clean	79
Very Good	83
Unlimited Vacation Club - Dreams Las Mareas	60
Far too expensive	42
digusting	40
Beautiful Hotel	100
Excellent	88
Why stay anywhere else	100
Great location, great breakfast, excellent service and spotlessly clean and tidy.	100
dated rooms	20
A great relaxing place to stay would love to come back	92
Excellent	88
Exceptional	100
Just near the airport	60
